7.0000, 8.2100
13.0000, 8.2900
9.0000, 8.2900
8.0000, 8.2600
12.0000, 8.3700
8.0000, 8.3700
6.0000, 8.3200
10.0000, 8.3800
11.0000, 8.4500
13.0000, 8.5100
10.0000, 8.5200
15.0000, 8.5900
17.0000, 8.7500
8.0000, 8.7500
14.0000, 8.8000
15.0000, 8.8600
10.0000, 8.9500
14.0000, 8.9600
2.0000, 8.8700
6.0000, 8.8100
13.0000, 8.9300
15.0000, 9.0200
10.0000, 9.0200
7.0000, 9.0000
10.0000, 9.0000
11.0000, 9.0400
7.0000, 9.0200
7.0000, 9.0300
14.0000, 9.0400
5.0000, 9.0400
14.0000, 9.1000
9.0000, 9.1100
15.0000, 9.1700
9.0000, 9.1600
10.0000, 9.1700
11.0000, 9.2300
13.0000, 9.2300
11.0000, 9.2200
11.0000, 9.2400
12.0000, 9.2200
14.0000, 9.2900
9.0000, 9.3000
5.0000, 9.2600
12.0000, 9.3300
8.0000, 9.3100
11.0000, 9.3300
14.0000, 9.3700
8.0000, 9.3900
8.0000, 9.4000
11.0000, 9.3900
8.0000, 9.4200
16.0000, 9.5000
9.0000, 9.5600
7.0000, 9.5400
12.0000, 9.5600
11.0000, 9.5900
12.0000, 9.6200
13.0000, 9.6900
13.0000, 9.7300
7.0000, 9.7400
7.0000, 9.7200
9.0000, 9.7600
13.0000, 9.8000
7.0000, 9.8100
9.0000, 9.8800
10.0000, 9.8700
5.0000, 9.8600
11.0000, 9.8800
11.0000, 9.9200
14.0000, 10.0100
7.0000, 9.9700
10.0000, 9.9900
18.0000, 10.0900
17.0000, 10.2100
12.0000, 10.2400
10.0000, 10.2600
11.0000, 10.3000
6.0000, 10.3300
9.0000, 10.2900
7.0000, 10.2500
7.0000, 10.2100
12.0000, 10.2200
14.0000, 10.3100
17.0000, 10.3600
15.0000, 10.3600
16.0000, 10.3800
8.0000, 10.3500
7.0000, 10.3300
6.0000, 10.3700
14.0000, 10.3900
10.0000, 10.4300
8.0000, 10.4200
9.0000, 10.4300
7.0000, 10.4300
12.0000, 10.4600
8.0000, 10.4000
11.0000, 10.4100
9.0000, 10.4000
12.0000, 10.4400
13.0000, 10.4800
14.0000, 10.5500
9.0000, 10.5100
12.0000, 10.5400
11.0000, 10.5700
16.0000, 10.6100
7.0000, 10.6000
14.0000, 10.6800
15.0000, 10.7300
18.0000, 10.8000
11.0000, 10.7800
12.0000, 10.8000
10.0000, 10.7500
16.0000, 10.7400
8.0000, 10.7400
17.0000, 10.7700
15.0000, 10.7700
8.0000, 10.7500
7.0000, 10.6800
11.0000, 10.7700
15.0000, 10.8600
19.0000, 10.9200
14.0000, 10.9100
15.0000, 10.9600
10.0000, 10.9900
11.0000, 11.0000
16.0000, 11.0500
8.0000, 11.0600
8.0000, 11.0700
18.0000, 11.1100
12.0000, 11.1800
15.0000, 11.1900
15.0000, 11.2500
13.0000, 11.2300
6.0000, 11.2000
10.0000, 11.2000
15.0000, 11.2400
16.0000, 11.2700
13.0000, 11.2900
5.0000, 11.2300
12.0000, 11.2300
11.0000, 11.2000
15.0000, 11.2600
9.0000, 11.3000
15.0000, 11.3300
6.0000, 11.3100
9.0000, 11.2900
14.0000, 11.2900
11.0000, 11.3200
9.0000, 11.3300
15.0000, 11.3700
13.0000, 11.4200
13.0000, 11.3900
6.0000, 11.3600
12.0000, 11.4100
14.0000, 11.4300
13.0000, 11.4500
11.0000, 11.4400
9.0000, 11.4000
13.0000, 11.4000
14.0000, 11.4700
14.0000, 11.5400
7.0000, 11.5200
13.0000, 11.5200
16.0000, 11.6100
11.0000, 11.6300
13.0000, 11.6600
13.0000, 11.7400
11.0000, 11.7400
14.0000, 11.7700
16.0000, 11.7900
8.0000, 11.8000
14.0000, 11.8400
15.0000, 11.8100
19.0000, 11.8300
14.0000, 11.8500
8.0000, 11.8300
12.0000, 11.8400
6.0000, 11.8400
12.0000, 11.8700
14.0000, 11.9400
14.0000, 12.0100
15.0000, 12.0400
17.0000, 12.0700
16.0000, 12.0600
5.0000, 11.9600
9.0000, 11.8900
9.0000, 11.9000
12.0000, 11.9500
13.0000, 12.0200
17.0000, 12.0500
9.0000, 12.0400
12.0000, 12.0800
12.0000, 12.1100
13.0000, 12.1700
9.0000, 12.1400
20.0000, 12.2600
12.0000, 12.2700
13.0000, 12.3100
15.0000, 12.3400
15.0000, 12.3600
17.0000, 12.3900
19.0000, 12.4900
17.0000, 12.5400
10.0000, 12.5300
12.0000, 12.4900
11.0000, 12.5300
14.0000, 12.5300
15.0000, 12.5300
13.0000, 12.4800
11.0000, 12.4800
18.0000, 12.5400
14.0000, 12.5800
12.0000, 12.5400
14.0000, 12.6000
10.0000, 12.5300
11.0000, 12.4900
14.0000, 12.5500
12.0000, 12.6000
13.0000, 12.6200
20.0000, 12.6700
14.0000, 12.6200
14.0000, 12.6200
10.0000, 12.5700
18.0000, 12.6500
15.0000, 12.6900
11.0000, 12.6400
17.0000, 12.7300
10.0000, 12.7500
12.0000, 12.6900
5.0000, 12.6200
17.0000, 12.6400
16.0000, 12.6500
12.0000, 12.6400
17.0000, 12.7500
8.0000, 12.7300
18.0000, 12.7600
17.0000, 12.7700
10.0000, 12.7400
15.0000, 12.8400
11.0000, 12.8300
15.0000, 12.8700
15.0000, 12.8700
10.0000, 12.8800
9.0000, 12.8200
15.0000, 12.9100
16.0000, 12.9800
13.0000, 12.9700
14.0000, 13.0000
16.0000, 13.0700
12.0000, 13.0400
20.0000, 13.1100
14.0000, 13.1200
21.0000, 13.2700
14.0000, 13.2900
16.0000, 13.3100
12.0000, 13.3000
14.0000, 13.3300
11.0000, 13.3500
15.0000, 13.3700
17.0000, 13.4000
16.0000, 13.4200
14.0000, 13.4900
13.0000, 13.4900
15.0000, 13.4800
14.0000, 13.5100
13.0000, 13.5100
19.0000, 13.5700
15.0000, 13.6100
9.0000, 13.5600
15.0000, 13.5500
17.0000, 13.6400
5.0000, 13.5500
15.0000, 13.5500
11.0000, 13.4700
14.0000, 13.4700
12.0000, 13.5100
7.0000, 13.4600
15.0000, 13.5500
10.0000, 13.5300
16.0000, 13.5500
16.0000, 13.5700
10.0000, 13.5200
14.0000, 13.4900
18.0000, 13.5100
11.0000, 13.5700
13.0000, 13.6100
8.0000, 13.6000
17.0000, 13.6500
20.0000, 13.7200
13.0000, 13.6800
19.0000, 13.7800
18.0000, 13.8400
20.0000, 13.9200
23.0000, 14.0200
12.0000, 14.0500
13.0000, 13.9800
13.0000, 13.9900
18.0000, 14.0400
10.0000, 13.9900
19.0000, 14.0300
15.0000, 14.0100
12.0000, 13.9400
15.0000, 13.9200
15.0000, 13.9700
16.0000, 14.0100
16.0000, 14.0600
13.0000, 14.0500
12.0000, 14.0200
14.0000, 14.0300
13.0000, 14.0500
10.0000, 13.9700
13.0000, 13.9600
15.0000, 13.9900
20.0000, 14.0500
8.0000, 14.0300
14.0000, 14.0600
13.0000, 14.0500
17.0000, 14.1000
21.0000, 14.1800
16.0000, 14.1400
15.0000, 14.1500
16.0000, 14.1700
10.0000, 14.1700
16.0000, 14.1500
14.0000, 14.1400
15.0000, 14.1800
19.0000, 14.2000
9.0000, 14.1900
16.0000, 14.2300
14.0000, 14.3200
17.0000, 14.3200
15.0000, 14.3100
17.0000, 14.3600
12.0000, 14.3100
14.0000, 14.3700
16.0000, 14.3500
20.0000, 14.3800
14.0000, 14.4200
17.0000, 14.4400
12.0000, 14.4500
18.0000, 14.4800
8.0000, 14.4100
17.0000, 14.4800
16.0000, 14.5500
8.0000, 14.4800
16.0000, 14.4800
12.0000, 14.4700
22.0000, 14.5500
15.0000, 14.5400
14.0000, 14.5600
19.0000, 14.5500
15.0000, 14.5600
16.0000, 14.5100
14.0000, 14.5100
6.0000, 14.4100
17.0000, 14.4600
25.0000, 14.5700
13.0000, 14.5900
14.0000, 14.5800
14.0000, 14.5500
17.0000, 14.5600
10.0000, 14.5200
14.0000, 14.5300
17.0000, 14.5500
16.0000, 14.5700
18.0000, 14.6200
16.0000, 14.5900
15.0000, 14.5900
21.0000, 14.7100
16.0000, 14.7200
18.0000, 14.7300
7.0000, 14.7500
12.0000, 14.7200
13.0000, 14.7400
17.0000, 14.7700
12.0000, 14.7700
16.0000, 14.8600
16.0000, 14.8700
17.0000, 14.9400
11.0000, 14.8900
18.0000, 14.9100
18.0000, 14.9900
17.0000, 15.0200
13.0000, 14.9700
8.0000, 14.9400
18.0000, 14.9900
12.0000, 15.0300
12.0000, 14.9800
19.0000, 14.9700
14.0000, 14.9800
16.0000, 14.9500
12.0000, 14.8900
17.0000, 14.8600
11.0000, 14.7400
18.0000, 14.8000
11.0000, 14.7800
10.0000, 14.7500
9.0000, 14.6600
19.0000, 14.7500
3.0000, 14.5900
11.0000, 14.5500
15.0000, 14.5800
17.0000, 14.6000
12.0000, 14.5700
16.0000, 14.5700
21.0000, 14.6200
16.0000, 14.6500
14.0000, 14.6700
12.0000, 14.6500
11.0000, 14.6300
17.0000, 14.7000
10.0000, 14.6700
12.0000, 14.6400
18.0000, 14.6200
13.0000, 14.6700
8.0000, 14.6100
11.0000, 14.5900
14.0000, 14.5600
15.0000, 14.5000
9.0000, 14.4300
19.0000, 14.4700
21.0000, 14.5200
16.0000, 14.5800
15.0000, 14.5700
17.0000, 14.6000
16.0000, 14.6100
14.0000, 14.5600
15.0000, 14.6200
11.0000, 14.5700
17.0000, 14.6000
14.0000, 14.5700
18.0000, 14.6000
18.0000, 14.6100
17.0000, 14.6600
11.0000, 14.6300
12.0000, 14.5900
21.0000, 14.6000
21.0000, 14.6700
20.0000, 14.7000
19.0000, 14.7700
20.0000, 14.7900
10.0000, 14.8100
16.0000, 14.8000
13.0000, 14.7700
13.0000, 14.8200
16.0000, 14.8200
10.0000, 14.8000
15.0000, 14.7300
17.0000, 14.7500
10.0000, 14.7100
17.0000, 14.6900
14.0000, 14.6800
12.0000, 14.6400
11.0000, 14.6100
16.0000, 14.7100
15.0000, 14.6900
17.0000, 14.6100
11.0000, 14.5900
8.0000, 14.5300
13.0000, 14.5200
9.0000, 14.4400
10.0000, 14.4400
16.0000, 14.4600
18.0000, 14.4700
10.0000, 14.4100
13.0000, 14.3600
15.0000, 14.3500
15.0000, 14.3500
14.0000, 14.2800
13.0000, 14.2500
19.0000, 14.2600
10.0000, 14.2900
15.0000, 14.3200
13.0000, 14.3200
13.0000, 14.2800
14.0000, 14.3000
15.0000, 14.2900
14.0000, 14.2700
19.0000, 14.2900
21.0000, 14.3900
14.0000, 14.3500
10.0000, 14.2700
17.0000, 14.2700
13.0000, 14.2700
18.0000, 14.3700
18.0000, 14.3700
11.0000, 14.3600
10.0000, 14.3400
13.0000, 14.2800
12.0000, 14.2600
8.0000, 14.1800
15.0000, 14.2100
19.0000, 14.2300
22.0000, 14.3400
20.0000, 14.3600
18.0000, 14.4300
16.0000, 14.4900
11.0000, 14.5100
12.0000, 14.4400
15.0000, 14.5600
14.0000, 14.5900
12.0000, 14.5600
18.0000, 14.5700
19.0000, 14.6400
5.0000, 14.5300
12.0000, 14.4400
17.0000, 14.4500
16.0000, 14.4700
16.0000, 14.5100
14.0000, 14.5400
16.0000, 14.5300
10.0000, 14.5300
16.0000, 14.5700
13.0000, 14.5200
16.0000, 14.5500
21.0000, 14.6800
18.0000, 14.7500
8.0000, 14.6900
14.0000, 14.6800
15.0000, 14.7400
14.0000, 14.6900
25.0000, 14.7300
18.0000, 14.7500
9.0000, 14.6900
11.0000, 14.6300
13.0000, 14.6000
15.0000, 14.6100
11.0000, 14.5700
17.0000, 14.6300
14.0000, 14.6000
8.0000, 14.5400
14.0000, 14.5000
9.0000, 14.4100
16.0000, 14.4000
17.0000, 14.4600
17.0000, 14.5100
9.0000, 14.3900
19.0000, 14.3700
20.0000, 14.3700
20.0000, 14.3800
20.0000, 14.3800
18.0000, 14.4600
15.0000, 14.4500
16.0000, 14.4800
14.0000, 14.4900
13.0000, 14.4600
18.0000, 14.5400
18.0000, 14.5700
16.0000, 14.5600
10.0000, 14.5600
21.0000, 14.6000
20.0000, 14.6600
12.0000, 14.6600
22.0000, 14.7700
5.0000, 14.6600
17.0000, 14.6800
17.0000, 14.6800
20.0000, 14.7700
15.0000, 14.8400
19.0000, 14.9000
19.0000, 15.0000
20.0000, 15.1000
7.0000, 15.0100
16.0000, 14.9900
9.0000, 14.9800
21.0000, 15.0600
9.0000, 15.0000
14.0000, 14.9900
17.0000, 15.0200
11.0000, 15.0000
22.0000, 15.0300
16.0000, 15.0900
17.0000, 15.1100
11.0000, 15.0900
21.0000, 15.1700
13.0000, 15.1600
13.0000, 15.1400
20.0000, 15.2000
17.0000, 15.1800
13.0000, 15.1000
17.0000, 15.1300
12.0000, 15.1500
24.0000, 15.2200
15.0000, 15.2400
14.0000, 15.2000
17.0000, 15.1900
17.0000, 15.2500
16.0000, 15.3100
15.0000, 15.3300
9.0000, 15.3000
13.0000, 15.3500
14.0000, 15.3400
21.0000, 15.3600
7.0000, 15.2100
5.0000, 15.0600
14.0000, 15.0200
18.0000, 15.0400
21.0000, 15.1400
16.0000, 15.1800
21.0000, 15.2400
22.0000, 15.3200
18.0000, 15.3800
20.0000, 15.4000
17.0000, 15.3800
17.0000, 15.5000
17.0000, 15.5500
14.0000, 15.5200
16.0000, 15.5200
17.0000, 15.5300
17.0000, 15.5600
15.0000, 15.5500
18.0000, 15.6300
17.0000, 15.6400
16.0000, 15.6700
8.0000, 15.5900
15.0000, 15.5300
16.0000, 15.5100
19.0000, 15.6200
19.0000, 15.6700
16.0000, 15.6800
16.0000, 15.7000
14.0000, 15.5900
1.0000, 15.4200
20.0000, 15.5300
18.0000, 15.6000
16.0000, 15.6300
20.0000, 15.6800
11.0000, 15.6800
19.0000, 15.7000
14.0000, 15.7000
20.0000, 15.8200
12.0000, 15.8000
11.0000, 15.8200
13.0000, 15.7900
22.0000, 15.8400
19.0000, 15.8600
13.0000, 15.9000
16.0000, 15.8700
9.0000, 15.7600
16.0000, 15.7200
21.0000, 15.7300
15.0000, 15.7000
16.0000, 15.7100
14.0000, 15.6900
21.0000, 15.7600
18.0000, 15.8100
12.0000, 15.7500
13.0000, 15.7000
19.0000, 15.7300
11.0000, 15.7400
19.0000, 15.7200
11.0000, 15.6300
16.0000, 15.6700
14.0000, 15.5900
11.0000, 15.6500
19.0000, 15.6700
5.0000, 15.5500
9.0000, 15.4400
6.0000, 15.3500
11.0000, 15.2700
16.0000, 15.2400
14.0000, 15.1800
19.0000, 15.3000
11.0000, 15.2500
6.0000, 15.2200
18.0000, 15.1900
20.0000, 15.3000
15.0000, 15.3100
15.0000, 15.2900
11.0000, 15.2900
16.0000, 15.2300
16.0000, 15.2300
17.0000, 15.2300
17.0000, 15.2900
19.0000, 15.2700
14.0000, 15.2800
13.0000, 15.2800
11.0000, 15.1900
13.0000, 15.1500
9.0000, 15.1100
18.0000, 15.1200
3.0000, 15.0300
18.0000, 14.9700
16.0000, 14.9800
18.0000, 15.0200
15.0000, 15.0000
18.0000, 15.0100
15.0000, 15.0000
